,Time / Date,Active Time/Date,Area,Description,Device
1364,2023-09-05 오전 4:25,2023-09-05 오전 4:25,PC02,LP01 Layer Picker in Manual  ,                    
1468,2023-09-05 오전 4:07,2023-09-05 오전 4:07,PC02,PALLET ARRIVED AT CP2  ,                    
1476,2023-09-05 오전 4:06,2023-09-05 오전 4:06,PC02,LP02 Layer Picker in Manual  ,                    
1484,2023-09-05 오전 4:06,2023-09-05 오전 4:06,PC02,P2596 Conveyor Movimot Drive Fault  ,P2596               
1495,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,EZ14 ESTOP S16 reset required  ,                    
1506,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,EZ14 ESTOP S16 Activated  ,EZ14                
1509,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,P2138 Conveyor Movimot Drive Fault  ,P2138               
1510,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,P2115A Pallet Stacker Fault - Error code  102  ,P2115A              
1511,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,P2103A Pallet Stacker Fault - Error code  102  ,P2103A              
1512,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,EZ14 ESTOP S16 reset required  ,                    
1514,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,P2596 Conveyor Movimot Drive Fault  ,P2596               
1520,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,P2139 Conveyor Movimot Drive Fault  ,P2139               
1521,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,WEST Shuttle car - Unit Control Fault - Error code 25  ,SC_Car_WEST         
1522,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,EZ14 ESTOP S16 Activated  ,EZ14                
1524,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,OP2084 Access Requested  ,                    
1525,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,LP01 Layer Picker in Manual  ,                    
1526,2023-09-05 오전 4:05,2023-09-05 오전 4:05,PC02,LP02 Layer Picker in Manual  ,                    
1861,2023-09-05 오전 2:59,2023-09-05 오전 2:59,PC02,LC2025A  Safety Light Curtain Tripped  ,LC2025A             
1862,2023-09-05 오전 2:59,2023-09-05 오전 2:59,PC02,TOP Shuttle car - Unit Control Fault - Error code 25  ,SC_Car_TOP          
1863,2023-09-05 오전 2:59,2023-09-05 오전 2:59,PC02,EZ12 Tripped  ,                    
1864,2023-09-05 오전 2:59,2023-09-05 오전 2:59,PC02,LC2028A  Safety Light Curtain Tripped  ,LC2028A             
2062,2023-09-05 오전 2:32,2023-09-05 오전 2:32,PC02,P2596 Conveyor Movimot Drive Fault  ,P2596               
2077,2023-09-05 오전 2:31,2023-09-05 오전 2:31,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK reset required  ,                    
2082,2023-09-05 오전 2:31,2023-09-05 오전 2:31,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK Activated  ,EZ12A_CC3_IncomingIn
2130,2023-09-05 오전 2:25,2023-09-05 오전 2:25,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK reset required  ,                    
2139,2023-09-05 오전 2:21,2023-09-05 오전 2:21,PC02,TOP Shuttle car - Unit Control Fault - Error code 25  ,SC_Car_TOP          
2141,2023-09-05 오전 2:21,2023-09-05 오전 2:21,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK Activated  ,EZ12A_CC3_IncomingIn
2247,2023-09-05 오전 1:53,2023-09-05 오전 1:53,PC02,PALLET ARRIVED AT CP2  ,                    
2256,2023-09-05 오전 1:50,2023-09-05 오전 1:50,PC02,P2596 Conveyor Movimot Drive Fault  ,P2596               
2260,2023-09-05 오전 1:48,2023-09-05 오전 1:48,PC02,P2104  Lift Sensor Fault  ,P2104               
2329,2023-09-05 오전 1:31,2023-09-05 오전 1:31,PC02,PALLET ARRIVED AT CP2  ,                    
2595,2023-09-05 오전 12:52,2023-09-05 오전 12:52,PC02,PALLET ARRIVED AT CP2  ,                    
2614,2023-09-05 오전 12:51,2023-09-05 오전 12:51,PC02,PALLET ARRIVED AT CP2  ,                    
2681,2023-09-05 오전 12:33,2023-09-05 오전 12:33,PC02,"P2597 Slipsheet Jam, Need Attention  ",                    
2750,2023-09-05 오전 12:28,2023-09-05 오전 12:28,PC02,PALLET ARRIVED AT CP2  ,                    
2778,2023-09-05 오전 12:26,2023-09-05 오전 12:26,PC02,PALLET ARRIVED AT CP2  ,                    
2868,2023-09-05 오전 12:20,2023-09-05 오전 12:20,PC02,PALLET ARRIVED AT CP2  ,                    
2947,2023-09-05 오전 12:15,2023-09-05 오전 12:15,PC02,PALLET ARRIVED AT CP2  ,                    
3119,2023-09-05 오전 12:00,2023-09-05 오전 12:00,PC02,LP02 Layer Picker in Manual  ,                    
3377,2023-09-04 오후 11:27,2023-09-04 오후 11:27,PC02,OP2126 Access Requested  ,                    
3380,2023-09-04 오후 11:26,2023-09-04 오후 11:26,PC02,P2127A Stretch Wrapper Fault  ,FSM_SW_DB           
3426,2023-09-04 오후 11:19,2023-09-04 오후 11:19,PC02,PALLET ARRIVED AT CP2  ,                    
3541,2023-09-04 오후 11:07,2023-09-04 오후 11:07,PC02,PALLET ARRIVED AT CP2  ,                    
3606,2023-09-04 오후 10:55,2023-09-04 오후 10:55,PC02,PALLET ARRIVED AT CP2  ,                    
3761,2023-09-04 오후 10:38,2023-09-04 오후 10:38,PC02,PALLET ARRIVED AT CP2  ,                    
3772,2023-09-04 오후 10:37,2023-09-04 오후 10:37,PC02,PALLET ARRIVED AT CP2  ,                    
3802,2023-09-04 오후 10:34,2023-09-04 오후 10:34,PC02,PALLET ARRIVED AT CP2  ,                    
3816,2023-09-04 오후 10:33,2023-09-04 오후 10:33,PC02,OP2126 Access Requested  ,                    
3820,2023-09-04 오후 10:32,2023-09-04 오후 10:32,PC02,P2127A Stretch Wrapper Fault  ,FSM_SW_DB           
3999,2023-09-04 오후 9:59,2023-09-04 오후 9:59,PC02,P2596 Conveyor Movimot Drive Fault  ,P2596               
4020,2023-09-04 오후 9:58,2023-09-04 오후 9:58,PC02,EZ14 ESTOP S16 reset required  ,                    
4025,2023-09-04 오후 9:58,2023-09-04 오후 9:58,PC02,P2139 Conveyor Movimot Drive Fault  ,P2139               
4026,2023-09-04 오후 9:58,2023-09-04 오후 9:58,PC02,P2138 Conveyor Movimot Drive Fault  ,P2138               
4029,2023-09-04 오후 9:58,2023-09-04 오후 9:58,PC02,EZ14 ESTOP S16 Activated  ,EZ14                
4042,2023-09-04 오후 9:58,2023-09-04 오후 9:58,PC02,EZ14 ESTOP S16 reset required  ,                    
4043,2023-09-04 오후 9:58,2023-09-04 오후 9:58,PC02,P2103A Pallet Stacker Fault - Error code  102  ,P2103A              
4044,2023-09-04 오후 9:58,2023-09-04 오후 9:58,PC02,P2115A Pallet Stacker Fault - Error code  102  ,P2115A              
4047,2023-09-04 오후 9:58,2023-09-04 오후 9:58,PC02,WEST Shuttle car - Unit Control Fault - Error code 25  ,SC_Car_WEST         
4049,2023-09-04 오후 9:58,2023-09-04 오후 9:58,PC02,EZ14 ESTOP S16 Activated  ,EZ14                
4054,2023-09-04 오후 9:58,2023-09-04 오후 9:58,PC02,LP01 Layer Picker in Manual  ,                    
4055,2023-09-04 오후 9:58,2023-09-04 오후 9:58,PC02,LP02 Layer Picker in Manual  ,                    
4056,2023-09-04 오후 9:58,2023-09-04 오후 9:58,PC02,OP2084 Access Requested  ,                    
4076,2023-09-04 오후 9:56,2023-09-04 오후 9:56,PC02,PALLET ARRIVED AT CP2  ,                    
4172,2023-09-04 오후 9:47,2023-09-04 오후 9:47,PC02,PALLET ARRIVED AT CP2  ,                    
4212,2023-09-04 오후 9:43,2023-09-04 오후 9:43,PC02,LP01 Layer Picker in Manual  ,                    
4221,2023-09-04 오후 9:43,2023-09-04 오후 9:43,PC02,LP01 Layer Picker in Manual  ,                    
4228,2023-09-04 오후 9:42,2023-09-04 오후 9:42,PC02,LP01 Layer Picker in Manual  ,                    
4235,2023-09-04 오후 9:42,2023-09-04 오후 9:42,PC02,P2596 Conveyor Movimot Drive Fault  ,P2596               
4254,2023-09-04 오후 9:41,2023-09-04 오후 9:41,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
4255,2023-09-04 오후 9:41,2023-09-04 오후 9:41,PC02,P2115A Pallet Stacker Fault - Error code  102  ,P2115A              
4256,2023-09-04 오후 9:41,2023-09-04 오후 9:41,PC02,P2103A Pallet Stacker Fault - Error code  102  ,P2103A              
4261,2023-09-04 오후 9:41,2023-09-04 오후 9:41,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
4278,2023-09-04 오후 9:40,2023-09-04 오후 9:40,PC02,LP02 Layer Picker in Manual  ,                    
4279,2023-09-04 오후 9:40,2023-09-04 오후 9:40,PC02,LP01 Layer Picker in Manual  ,                    
4280,2023-09-04 오후 9:40,2023-09-04 오후 9:40,PC02,WEST Shuttle car - Unit Control Fault - Error code 25  ,SC_Car_WEST         
4281,2023-09-04 오후 9:40,2023-09-04 오후 9:40,PC02,EZ14 Tripped  ,                    
4301,2023-09-04 오후 9:39,2023-09-04 오후 9:39,PC02,LP01 Layer Picker in Manual  ,                    
4311,2023-09-04 오후 9:38,2023-09-04 오후 9:38,PC02,LP01 Layer Picker in Manual  ,                    
4319,2023-09-04 오후 9:38,2023-09-04 오후 9:38,PC02,LP01 Layer Picker in Manual  ,                    
4341,2023-09-04 오후 9:36,2023-09-04 오후 9:36,PC02,PALLET ARRIVED AT CP2  ,                    
4452,2023-09-04 오후 9:25,2023-09-04 오후 9:25,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
4461,2023-09-04 오후 9:25,2023-09-04 오후 9:25,PC02,LP02 Layer Picker in Manual  ,                    
4465,2023-09-04 오후 9:25,2023-09-04 오후 9:25,PC02,P2596 Conveyor Movimot Drive Fault  ,P2596               
4472,2023-09-04 오후 9:25,2023-09-04 오후 9:25,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
4477,2023-09-04 오후 9:24,2023-09-04 오후 9:24,PC02,P2596 Conveyor Movimot Drive Fault  ,P2596               
4505,2023-09-04 오후 9:22,2023-09-04 오후 9:22,PC02,LC2051A  Safety Light Curtain Tripped  ,LC2051A             
4506,2023-09-04 오후 9:22,2023-09-04 오후 9:22,PC02,Profile Check P2052 Rear Sensor blocked for too long  ,                    
4513,2023-09-04 오후 9:22,2023-09-04 오후 9:22,PC02,EZ14 Tripped  ,                    
4514,2023-09-04 오후 9:22,2023-09-04 오후 9:22,PC02,WEST Shuttle car - Unit Control Fault - Error code 25  ,SC_Car_WEST         
4515,2023-09-04 오후 9:22,2023-09-04 오후 9:22,PC02,LP02 Layer Picker in Manual  ,                    
4516,2023-09-04 오후 9:22,2023-09-04 오후 9:22,PC02,LP01 Layer Picker in Manual  ,                    
4520,2023-09-04 오후 9:22,2023-09-04 오후 9:22,PC02,LC2058A  Safety Light Curtain Tripped  ,LC2058A             
4525,2023-09-04 오후 9:22,2023-09-04 오후 9:22,PC02,P2059 End Transfer PE Fault  ,P2059               
4526,2023-09-04 오후 9:22,2023-09-04 오후 9:22,PC02,P2058 End Transfer PE Fault  ,P2058               
4527,2023-09-04 오후 9:22,2023-09-04 오후 9:22,PC02,P2596 Conveyor Movimot Drive Fault  ,P2596               
4564,2023-09-04 오후 9:16,2023-09-04 오후 9:16,PC02,PALLET ARRIVED AT CP2  ,                    
4647,2023-09-04 오후 9:05,2023-09-04 오후 9:05,PC02,PALLET ARRIVED AT CP2  ,                    
4697,2023-09-04 오후 8:57,2023-09-04 오후 8:57,PC02,PALLET ARRIVED AT CP2  ,                    
4710,2023-09-04 오후 8:56,2023-09-04 오후 8:56,PC02,PALLET ARRIVED AT CP2  ,                    
4716,2023-09-04 오후 8:55,2023-09-04 오후 8:55,PC02,LP02 Layer Picker in Manual  ,                    
4803,2023-09-04 오후 8:46,2023-09-04 오후 8:46,PC02,PALLET ARRIVED AT CP2  ,                    
4940,2023-09-04 오후 8:27,2023-09-04 오후 8:27,PC02,P2596 Conveyor Movimot Drive Fault  ,P2596               
4954,2023-09-04 오후 8:25,2023-09-04 오후 8:25,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK reset required  ,                    
4960,2023-09-04 오후 8:25,2023-09-04 오후 8:25,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK Activated  ,EZ12A_CC3_IncomingIn
4963,2023-09-04 오후 8:25,2023-09-04 오후 8:25,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK reset required  ,                    
4967,2023-09-04 오후 8:24,2023-09-04 오후 8:24,PC02,TOP Shuttle car - Unit Control Fault - Error code 25  ,SC_Car_TOP          
4968,2023-09-04 오후 8:24,2023-09-04 오후 8:24,PC02,EZ12A_CC3_IncomingInterlock INTERLOCK Activated  ,EZ12A_CC3_IncomingIn
4979,2023-09-04 오후 8:22,2023-09-04 오후 8:22,PC02,P2596 Conveyor Movimot Drive Fault  ,P2596               
5261,2023-09-04 오후 8:02,2023-09-04 오후 8:02,PC02,PALLET ARRIVED AT CP2  ,                    
5288,2023-09-04 오후 7:59,2023-09-04 오후 7:59,PC02,PALLET ARRIVED AT CP2  ,                    
5440,2023-09-04 오후 7:41,2023-09-04 오후 7:41,PC02,PALLET ARRIVED AT CP2  ,                    
5455,2023-09-04 오후 7:39,2023-09-04 오후 7:39,PC02,PALLET ARRIVED AT CP2  ,                    
5512,2023-09-04 오후 7:33,2023-09-04 오후 7:33,PC02,LP02 Layer Picker in Manual  ,                    
5623,2023-09-04 오후 7:15,2023-09-04 오후 7:15,PC02,PALLET ARRIVED AT CP2  ,                    
5632,2023-09-04 오후 7:14,2023-09-04 오후 7:14,PC02,PALLET ARRIVED AT CP2  ,                    
5644,2023-09-04 오후 7:13,2023-09-04 오후 7:13,PC02,PALLET ARRIVED AT CP2  ,                    
5668,2023-09-04 오후 7:12,2023-09-04 오후 7:12,PC02,PALLET ARRIVED AT CP2  ,                    
5673,2023-09-04 오후 7:12,2023-09-04 오후 7:12,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
5694,2023-09-04 오후 7:09,2023-09-04 오후 7:09,PC02,PALLET ARRIVED AT CP2  ,                    
5795,2023-09-04 오후 6:53,2023-09-04 오후 6:53,PC02,PALLET ARRIVED AT CP2  ,                    
5888,2023-09-04 오후 6:40,2023-09-04 오후 6:40,PC02,PALLET ARRIVED AT CP2  ,                    
5892,2023-09-04 오후 6:38,2023-09-04 오후 6:38,PC02,PALLET ARRIVED AT CP2  ,                    
5895,2023-09-04 오후 6:36,2023-09-04 오후 6:36,PC02,PALLET ARRIVED AT CP2  ,                    
5902,2023-09-04 오후 6:33,2023-09-04 오후 6:33,PC02,OP2126 Access Requested  ,                    
5903,2023-09-04 오후 6:31,2023-09-04 오후 6:31,PC02,P2127A Stretch Wrapper Fault  ,FSM_SW_DB           
5904,2023-09-04 오후 6:29,2023-09-04 오후 6:29,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
5907,2023-09-04 오후 6:28,2023-09-04 오후 6:28,PC02,"P2598 Slipsheet Jam, Need Attention  ",                    
6006,2023-09-04 오후 6:13,2023-09-04 오후 6:13,PC02,PALLET ARRIVED AT CP2  ,                    
6017,2023-09-04 오후 6:12,2023-09-04 오후 6:12,PC02,PALLET ARRIVED AT CP2  ,                    
6075,2023-09-04 오후 6:02,2023-09-04 오후 6:02,PC02,TOP Shuttle car - Unit Control Fault - Error code 25  ,SC_Car_TOP          
6076,2023-09-04 오후 6:02,2023-09-04 오후 6:02,PC02,EZ12 Tripped  ,                    
6079,2023-09-04 오후 6:02,2023-09-04 오후 6:02,PC02,LC2028A  Safety Light Curtain Tripped  ,LC2028A             
