,Time / Date,Active Time/Date,Area,Description,Device
291,2023-09-04 오전 8:07,2023-09-04 오전 8:07,LP02,in manual from HMI panel  OK ,LP02
292,2023-09-04 오전 8:07,2023-09-04 오전 8:07,LP02,in manual from HMI panel Digital Alarm,LP02
319,2023-09-04 오전 8:01,2023-09-04 오전 8:01,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
320,2023-09-04 오전 8:01,2023-09-04 오전 8:01,LP02,Timeout - Deposit position not ready  OK ,LP02
321,2023-09-04 오전 8:01,2023-09-04 오전 8:01,LP02,Timeout - Deposit position not ready  OK ,LP02
322,2023-09-04 오전 8:01,2023-09-04 오전 8:01,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
328,2023-09-04 오전 7:59,2023-09-04 오전 7:58,LP02,Timeout - Deposit position not ready  OK ,LP02
329,2023-09-04 오전 7:59,2023-09-04 오전 7:58,LP02,Timeout - Deposit position not ready  OK ,LP02
331,2023-09-04 오전 7:58,2023-09-04 오전 7:58,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
335,2023-09-04 오전 7:55,2023-09-04 오전 7:54,LP02,[Sensor]Light grid activated  OK ,LP02
336,2023-09-04 오전 7:55,2023-09-04 오전 7:54,LP02,[Sensor]Light grid activated  OK ,LP02
341,2023-09-04 오전 7:54,2023-09-04 오전 7:42,LP02,Timeout - Skirt not in position within the specified time  OK ,LP02
342,2023-09-04 오전 7:54,2023-09-04 오전 7:54,LP02,[Sensor]Light grid activated Digital Alarm,LP02
385,2023-09-04 오전 7:42,2023-09-04 오전 7:42,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
519,2023-09-04 오전 7:16,2023-09-04 오전 7:16,LP02,Zone 01 is stopped. LPF  OK ,LP02
520,2023-09-04 오전 7:16,2023-09-04 오전 7:16,LP02,Zone 01 is stopped. LPF  OK ,LP02
525,2023-09-04 오전 7:16,2023-09-04 오전 7:15,LP02,System is stopped  OK ,LP02
526,2023-09-04 오전 7:16,2023-09-04 오전 7:16,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
528,2023-09-04 오전 7:16,2023-09-04 오전 7:16,LP02,in manual from HMI panel  OK ,LP02
529,2023-09-04 오전 7:16,2023-09-04 오전 7:16,LP02,in manual from HMI panel  OK ,LP02
532,2023-09-04 오전 7:16,2023-09-04 오전 7:14,LP02,LG has been activated during move with layer - layer dropped  OK ,LP02
533,2023-09-04 오전 7:16,2023-09-04 오전 7:16,LP02,in manual from HMI panel Digital Alarm,LP02
540,2023-09-04 오전 7:16,2023-09-04 오전 7:15,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
541,2023-09-04 오전 7:16,2023-09-04 오전 7:15,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
561,2023-09-04 오전 7:15,2023-09-04 오전 7:15,LP02,System is stopped Digital Alarm,LP02
562,2023-09-04 오전 7:15,2023-09-04 오전 7:15,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
579,2023-09-04 오전 7:14,2023-09-04 오전 7:14,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
580,2023-09-04 오전 7:13,2023-09-03 오후 11:07,LP02,Timeout - Deposit position not ready  OK ,LP02
581,2023-09-04 오전 7:13,2023-09-03 오후 11:07,LP02,Timeout - Deposit position not ready  OK ,LP02
943,2023-09-03 오후 11:07,2023-09-03 오후 11:07,LP02,Timeout - Deposit position not ready Digital Alarm,LP02
2274,2023-09-02 오후 10:57,2023-09-02 오후 10:56,LP02,System is stopped  OK ,LP02
2275,2023-09-02 오후 10:57,2023-09-02 오후 10:56,LP02,System is stopped  OK ,LP02
2279,2023-09-02 오후 10:57,2023-09-02 오후 10:56,LP02,Emergency stop from external system  OK ,LP02
2301,2023-09-02 오후 10:56,2023-09-02 오후 10:56,LP02,System is stopped Digital Alarm,LP02
2302,2023-09-02 오후 10:56,2023-09-02 오후 10:56,LP02,Emergency stop from external system Digital Alarm,LP02
2336,2023-09-02 오후 10:42,2023-09-02 오후 10:42,LP02,[Sensor]Light grid activated  OK ,LP02
2337,2023-09-02 오후 10:42,2023-09-02 오후 10:42,LP02,[Sensor]Light grid activated  OK ,LP02
2338,2023-09-02 오후 10:42,2023-09-02 오후 10:42,LP02,No command-ack is returned from robot  OK ,LP02
2339,2023-09-02 오후 10:42,2023-09-02 오후 10:42,LP02,No command-ack is returned from robot  OK ,LP02
2340,2023-09-02 오후 10:42,2023-09-02 오후 10:42,LP02,No command-ack is returned from robot Digital Alarm,LP02
2342,2023-09-02 오후 10:42,2023-09-02 오후 10:42,LP02,[Sensor]Light grid activated Digital Alarm,LP02
2344,2023-09-02 오후 10:42,2023-09-02 오후 10:42,LP02,in manual from HMI panel  OK ,LP02
2345,2023-09-02 오후 10:42,2023-09-02 오후 10:40,LP02,LG has been activated during move with layer - layer dropped  OK ,LP02
2346,2023-09-02 오후 10:42,2023-09-02 오후 10:42,LP02,in manual from HMI panel Digital Alarm,LP02
2349,2023-09-02 오후 10:40,2023-09-02 오후 10:40,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
3205,2023-09-02 오후 8:20,2023-09-02 오후 8:20,LP02,[Sensor]Light grid activated  OK ,LP02
3206,2023-09-02 오후 8:20,2023-09-02 오후 8:20,LP02,[Sensor]Light grid activated  OK ,LP02
3209,2023-09-02 오후 8:20,2023-09-02 오후 8:20,LP02,Timeout - Skirt not in position within the specified time  OK ,LP02
3210,2023-09-02 오후 8:20,2023-09-02 오후 8:20,LP02,[Sensor]Light grid activated Digital Alarm,LP02
3212,2023-09-02 오후 8:20,2023-09-02 오후 8:20,LP02,in manual from HMI panel  OK ,LP02
3213,2023-09-02 오후 8:20,2023-09-02 오후 8:20,LP02,in manual from HMI panel  OK ,LP02
3214,2023-09-02 오후 8:20,2023-09-02 오후 8:20,LP02,in manual from HMI panel Digital Alarm,LP02
3215,2023-09-02 오후 8:20,2023-09-02 오후 8:20,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
3216,2023-09-02 오후 8:19,2023-09-02 오후 8:19,LP02,[Sensor]Light grid activated  OK ,LP02
3217,2023-09-02 오후 8:19,2023-09-02 오후 8:19,LP02,[Sensor]Light grid activated  OK ,LP02
3221,2023-09-02 오후 8:19,2023-09-02 오후 8:18,LP02,Timeout - Skirt not in position within the specified time  OK ,LP02
3222,2023-09-02 오후 8:19,2023-09-02 오후 8:19,LP02,[Sensor]Light grid activated Digital Alarm,LP02
3227,2023-09-02 오후 8:18,2023-09-02 오후 8:18,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
3241,2023-09-02 오후 8:15,2023-09-02 오후 8:15,LP02,[Sensor]Light grid activated  OK ,LP02
3242,2023-09-02 오후 8:15,2023-09-02 오후 8:15,LP02,[Sensor]Light grid activated  OK ,LP02
3245,2023-09-02 오후 8:15,2023-09-02 오후 8:14,LP02,Timeout - Skirt not in position within the specified time  OK ,LP02
3246,2023-09-02 오후 8:15,2023-09-02 오후 8:15,LP02,[Sensor]Light grid activated Digital Alarm,LP02
3256,2023-09-02 오후 8:14,2023-09-02 오후 8:14,LP02,Timeout - Skirt not in position within the specified time Digital Alarm,LP02
3456,2023-09-02 오후 7:43,2023-09-02 오후 7:43,LP02,Zone 01 is stopped. LPF  OK ,LP02
3457,2023-09-02 오후 7:43,2023-09-02 오후 7:43,LP02,Zone 01 is stopped. LPF  OK ,LP02
3462,2023-09-02 오후 7:43,2023-09-02 오후 7:42,LP02,System is stopped  OK ,LP02
3463,2023-09-02 오후 7:43,2023-09-02 오후 7:43,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
3476,2023-09-02 오후 7:43,2023-09-02 오후 7:42,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
3477,2023-09-02 오후 7:43,2023-09-02 오후 7:42,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
3492,2023-09-02 오후 7:42,2023-09-02 오후 7:42,LP02,System is stopped Digital Alarm,LP02
3493,2023-09-02 오후 7:42,2023-09-02 오후 7:42,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
3503,2023-09-02 오후 7:41,2023-09-02 오후 7:41,LP02,Zone 01 is stopped. LPF  OK ,LP02
3511,2023-09-02 오후 7:41,2023-09-02 오후 7:40,LP02,System is stopped  OK ,LP02
3512,2023-09-02 오후 7:41,2023-09-02 오후 7:41,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
3527,2023-09-02 오후 7:41,2023-09-02 오후 7:40,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
3528,2023-09-02 오후 7:41,2023-09-02 오후 7:40,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
3546,2023-09-02 오후 7:40,2023-09-02 오후 7:40,LP02,System is stopped Digital Alarm,LP02
3557,2023-09-02 오후 7:40,2023-09-02 오후 7:40,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
3576,2023-09-02 오후 7:38,2023-09-02 오후 7:38,LP02,Zone 01 is stopped. LPF  OK ,LP02
3577,2023-09-02 오후 7:38,2023-09-02 오후 7:38,LP02,Zone 01 is stopped. LPF  OK ,LP02
3583,2023-09-02 오후 7:38,2023-09-02 오후 7:38,LP02,System is stopped  OK ,LP02
3584,2023-09-02 오후 7:38,2023-09-02 오후 7:38,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
3596,2023-09-02 오후 7:38,2023-09-02 오후 7:38,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
3612,2023-09-02 오후 7:38,2023-09-02 오후 7:38,LP02,System is stopped Digital Alarm,LP02
3618,2023-09-02 오후 7:38,2023-09-02 오후 7:38,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
3619,2023-09-02 오후 7:38,2023-09-02 오후 7:38,LP02,in manual from HMI panel  OK ,LP02
3620,2023-09-02 오후 7:38,2023-09-02 오후 7:38,LP02,in manual from HMI panel  OK ,LP02
3621,2023-09-02 오후 7:38,2023-09-02 오후 7:37,LP02,LG has been activated during move with layer - layer dropped  OK ,LP02
3622,2023-09-02 오후 7:38,2023-09-02 오후 7:38,LP02,in manual from HMI panel Digital Alarm,LP02
3633,2023-09-02 오후 7:37,2023-09-02 오후 7:37,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
4074,2023-09-02 오후 6:01,2023-09-02 오후 6:01,LP02,Zone 01 is stopped. LPF  OK ,LP02
4075,2023-09-02 오후 6:01,2023-09-02 오후 6:01,LP02,Zone 01 is stopped. LPF  OK ,LP02
4078,2023-09-02 오후 6:01,2023-09-02 오후 5:58,LP02,System is stopped  OK ,LP02
4079,2023-09-02 오후 6:01,2023-09-02 오후 6:01,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
4094,2023-09-02 오후 6:01,2023-09-02 오후 5:58,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
4095,2023-09-02 오후 6:01,2023-09-02 오후 5:58,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
4118,2023-09-02 오후 5:58,2023-09-02 오후 5:58,LP02,System is stopped Digital Alarm,LP02
4119,2023-09-02 오후 5:58,2023-09-02 오후 5:58,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
4130,2023-09-02 오후 5:57,2023-09-02 오후 5:57,LP02,Zone 01 is stopped. LPF  OK ,LP02
4131,2023-09-02 오후 5:57,2023-09-02 오후 5:57,LP02,Zone 01 is stopped. LPF  OK ,LP02
4134,2023-09-02 오후 5:57,2023-09-02 오후 5:56,LP02,System is stopped  OK ,LP02
4135,2023-09-02 오후 5:57,2023-09-02 오후 5:57,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
4143,2023-09-02 오후 5:57,2023-09-02 오후 5:56,LP02,in manual from HMI panel  OK ,LP02
4144,2023-09-02 오후 5:57,2023-09-02 오후 5:56,LP02,in manual from HMI panel  OK ,LP02
4152,2023-09-02 오후 5:57,2023-09-02 오후 5:56,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
4153,2023-09-02 오후 5:57,2023-09-02 오후 5:56,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
4170,2023-09-02 오후 5:56,2023-09-02 오후 5:56,LP02,System is stopped Digital Alarm,LP02
4171,2023-09-02 오후 5:56,2023-09-02 오후 5:56,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
4172,2023-09-02 오후 5:56,2023-09-02 오후 5:55,LP02,LG has been activated during move with layer - layer dropped  OK ,LP02
4173,2023-09-02 오후 5:56,2023-09-02 오후 5:56,LP02,in manual from HMI panel Digital Alarm,LP02
4180,2023-09-02 오후 5:55,2023-09-02 오후 5:55,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
4228,2023-09-02 오후 5:44,2023-09-02 오후 5:44,LP02,Zone 01 is stopped. LPF  OK ,LP02
4229,2023-09-02 오후 5:44,2023-09-02 오후 5:44,LP02,Zone 01 is stopped. LPF  OK ,LP02
4232,2023-09-02 오후 5:44,2023-09-02 오후 5:43,LP02,System is stopped  OK ,LP02
4233,2023-09-02 오후 5:44,2023-09-02 오후 5:44,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
4248,2023-09-02 오후 5:44,2023-09-02 오후 5:43,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
4249,2023-09-02 오후 5:44,2023-09-02 오후 5:43,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
4270,2023-09-02 오후 5:43,2023-09-02 오후 5:43,LP02,System is stopped Digital Alarm,LP02
4272,2023-09-02 오후 5:43,2023-09-02 오후 5:43,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
4276,2023-09-02 오후 5:42,2023-09-02 오후 5:42,LP02,[Sensor]Light grid activated  OK ,LP02
4277,2023-09-02 오후 5:42,2023-09-02 오후 5:42,LP02,[Sensor]Light grid activated  OK ,LP02
4280,2023-09-02 오후 5:42,2023-09-02 오후 5:42,LP02,[Sensor]Light grid activated Digital Alarm,LP02
4281,2023-09-02 오후 5:42,2023-09-02 오후 5:39,LP02,Robot has detected skirt out of position  OK ,LP02
4283,2023-09-02 오후 5:42,2023-09-02 오후 5:42,LP02,in manual from HMI panel  OK ,LP02
4284,2023-09-02 오후 5:42,2023-09-02 오후 5:42,LP02,in manual from HMI panel  OK ,LP02
4285,2023-09-02 오후 5:42,2023-09-02 오후 5:42,LP02,in manual from HMI panel Digital Alarm,LP02
4303,2023-09-02 오후 5:39,2023-09-02 오후 5:39,LP02,Robot has detected skirt out of position Digital Alarm,LP02
4311,2023-09-02 오후 5:38,2023-09-02 오후 5:37,LP02,System is stopped  OK ,LP02
4312,2023-09-02 오후 5:38,2023-09-02 오후 5:37,LP02,System is stopped  OK ,LP02
4321,2023-09-02 오후 5:38,2023-09-02 오후 5:37,LP02,Emergency stop from external system  OK ,LP02
4322,2023-09-02 오후 5:38,2023-09-02 오후 5:37,LP02,Emergency stop from external system  OK ,LP02
4342,2023-09-02 오후 5:37,2023-09-02 오후 5:37,LP02,System is stopped Digital Alarm,LP02
4343,2023-09-02 오후 5:37,2023-09-02 오후 5:37,LP02,Emergency stop from external system Digital Alarm,LP02
4633,2023-09-02 오후 4:50,2023-09-02 오후 4:44,LP02,System is stopped  OK ,LP02
4634,2023-09-02 오후 4:50,2023-09-02 오후 4:44,LP02,System is stopped  OK ,LP02
4649,2023-09-02 오후 4:50,2023-09-02 오후 4:49,LP02,Emergency stop from external system  OK ,LP02
4650,2023-09-02 오후 4:50,2023-09-02 오후 4:49,LP02,Emergency stop from external system  OK ,LP02
4663,2023-09-02 오후 4:49,2023-09-02 오후 4:49,LP02,Emergency stop from external system Digital Alarm,LP02
4668,2023-09-02 오후 4:49,2023-09-02 오후 4:47,LP02,Emergency stop from external system  OK ,LP02
4669,2023-09-02 오후 4:49,2023-09-02 오후 4:47,LP02,Emergency stop from external system  OK ,LP02
4700,2023-09-02 오후 4:47,2023-09-02 오후 4:47,LP02,Emergency stop from external system Digital Alarm,LP02
4707,2023-09-02 오후 4:47,2023-09-02 오후 4:44,LP02,Emergency stop from external system  OK ,LP02
4753,2023-09-02 오후 4:44,2023-09-02 오후 4:44,LP02,System is stopped Digital Alarm,LP02
4754,2023-09-02 오후 4:44,2023-09-02 오후 4:44,LP02,Emergency stop from external system Digital Alarm,LP02
4777,2023-09-02 오후 4:42,2023-09-02 오후 4:42,LP02,Zone 01 is stopped. LPF  OK ,LP02
4778,2023-09-02 오후 4:42,2023-09-02 오후 4:42,LP02,Zone 01 is stopped. LPF  OK ,LP02
4782,2023-09-02 오후 4:42,2023-09-02 오후 4:41,LP02,System is stopped  OK ,LP02
4783,2023-09-02 오후 4:42,2023-09-02 오후 4:42,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
4786,2023-09-02 오후 4:42,2023-09-02 오후 4:39,LP02,LG has been activated during move with layer - layer dropped  OK ,LP02
4797,2023-09-02 오후 4:42,2023-09-02 오후 4:41,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
4798,2023-09-02 오후 4:42,2023-09-02 오후 4:41,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
4817,2023-09-02 오후 4:41,2023-09-02 오후 4:41,LP02,System is stopped Digital Alarm,LP02
4818,2023-09-02 오후 4:41,2023-09-02 오후 4:41,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
4832,2023-09-02 오후 4:39,2023-09-02 오후 4:39,LP02,LG has been activated during move with layer - layer dropped Digital Alarm,LP02
5069,2023-09-02 오후 4:05,2023-09-02 오후 4:05,LP02,[Sensor]Light grid activated  OK ,LP02
5070,2023-09-02 오후 4:05,2023-09-02 오후 4:05,LP02,[Sensor]Light grid activated  OK ,LP02
5072,2023-09-02 오후 4:05,2023-09-02 오후 4:05,LP02,[Sensor]Light grid activated Digital Alarm,LP02
5074,2023-09-02 오후 4:05,2023-09-02 오후 4:05,LP02,in manual from HMI panel  OK ,LP02
5075,2023-09-02 오후 4:05,2023-09-02 오후 4:05,LP02,in manual from HMI panel  OK ,LP02
5076,2023-09-02 오후 4:05,2023-09-02 오후 4:03,LP02,LG has been activated during move without layer - It must be free  OK ,LP02
5077,2023-09-02 오후 4:05,2023-09-02 오후 4:05,LP02,in manual from HMI panel Digital Alarm,LP02
5091,2023-09-02 오후 4:03,2023-09-02 오후 4:03,LP02,LG has been activated during move without layer - It must be free Digital Alarm,LP02
5113,2023-09-02 오후 4:01,2023-09-02 오후 4:00,LP02,System is stopped  OK ,LP02
5114,2023-09-02 오후 4:01,2023-09-02 오후 4:00,LP02,System is stopped  OK ,LP02
5119,2023-09-02 오후 4:00,2023-09-02 오후 4:00,LP02,Emergency stop from external system  OK ,LP02
5120,2023-09-02 오후 4:00,2023-09-02 오후 4:00,LP02,Emergency stop from external system  OK ,LP02
5138,2023-09-02 오후 4:00,2023-09-02 오후 4:00,LP02,System is stopped Digital Alarm,LP02
5139,2023-09-02 오후 4:00,2023-09-02 오후 4:00,LP02,Emergency stop from external system Digital Alarm,LP02
5213,2023-09-02 오후 3:50,2023-09-02 오후 3:50,LP02,Zone 01 is stopped. LPF  OK ,LP02
5214,2023-09-02 오후 3:50,2023-09-02 오후 3:50,LP02,Zone 01 is stopped. LPF  OK ,LP02
5220,2023-09-02 오후 3:50,2023-09-02 오후 3:49,LP02,System is stopped  OK ,LP02
5221,2023-09-02 오후 3:50,2023-09-02 오후 3:50,LP02,Zone 01 is stopped. LPF Digital Alarm,LP02
5233,2023-09-02 오후 3:50,2023-09-02 오후 3:49,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
5234,2023-09-02 오후 3:50,2023-09-02 오후 3:49,LP02,Request for access for the LPF is requested or accepted  OK ,LP02
5247,2023-09-02 오후 3:49,2023-09-02 오후 3:49,LP02,System is stopped Digital Alarm,LP02
5252,2023-09-02 오후 3:49,2023-09-02 오후 3:49,LP02,Request for access for the LPF is requested or accepted Digital Alarm,LP02
5369,2023-09-02 오후 3:36,2023-09-02 오후 3:35,LP02,LPF in Product Test Mode  OK ,LP02
5370,2023-09-02 오후 3:36,2023-09-02 오후 3:35,LP02,LPF in Product Test Mode  OK ,LP02
5375,2023-09-02 오후 3:35,2023-09-02 오후 3:35,LP02,in manual from HMI panel  OK ,LP02
5376,2023-09-02 오후 3:35,2023-09-02 오후 3:35,LP02,in manual from HMI panel  OK ,LP02
5377,2023-09-02 오후 3:35,2023-09-02 오후 3:35,LP02,LPF in Product Test Mode Digital Alarm,LP02
5379,2023-09-02 오후 3:35,2023-09-02 오후 3:35,LP02,in manual from HMI panel Digital Alarm,LP02
5380,2023-09-02 오후 3:35,2023-09-02 오후 3:35,LP02,[Sensor]Light grid activated  OK ,LP02
