,Time / Date,Active Time/Date,Area,Description,Device
134,2023-09-01 오전 8:39,2023-09-01 오전 8:39,MSAI01,Current Shuttle Order Timeout                                                                                   ,LV04SH01            
159,2023-09-01 오전 8:36,2023-09-01 오전 8:34,MSAI01,X: Shuttle Moved with No Order Data                                                                             OK ,LV04SH01            
160,2023-09-01 오전 8:36,2023-09-01 오전 8:34,MSAI01,X: Shuttle Moved with No Order Data                                                                             OK ,LV04SH01            
184,2023-09-01 오전 8:34,2023-09-01 오전 8:34,MSAI01,X: Shuttle Moved with No Order Data                                                                             ,LV04SH01            
185,2023-09-01 오전 8:34,2023-09-01 오전 8:34,MSAI01,"Sensor Blocked, No Logical Load Presence                                                                        ",ER01LO04            
188,2023-09-01 오전 8:33,2023-09-01 오전 8:33,MSAI01,Lift Conveyor Overhang Fault Side B                                                                             ,ER01LO00            
447,2023-09-01 오전 7:50,2023-09-01 오전 7:44,MSAI01,Lift Securing Pin Not in Bracket                                                                                OK ,ER01LO00            
448,2023-09-01 오전 7:50,2023-09-01 오전 7:44,MSAI01,Lift Securing Pin Not in Bracket                                                                                OK ,ER01LO00            
449,2023-09-01 오전 7:49,2023-09-01 오전 7:44,MSAI01,Lift Securing Pin Not in Bracket                                                                                OK ,EL01LO00            
450,2023-09-01 오전 7:49,2023-09-01 오전 7:44,MSAI01,Lift Securing Pin Not in Bracket                                                                                OK ,EL01LO00            
451,2023-09-01 오전 7:49,2023-09-01 오전 7:42,MSAI01,Bin Empty                                                                                                       OK ,LV04SH01            
452,2023-09-01 오전 7:49,2023-09-01 오전 7:42,MSAI01,Bin Empty                                                                                                       OK ,LV04SH01            
453,2023-09-01 오전 7:49,2023-09-01 오전 7:44,MSAI01,Maintenance Level Safety Barrier Tripped                                                                        OK ,ML01                
454,2023-09-01 오전 7:49,2023-09-01 오전 7:44,MSAI01,Maintenance Level Safety Barrier Tripped                                                                        OK ,ML01                
480,2023-09-01 오전 7:44,2023-09-01 오전 7:44,MSAI01,Lift Securing Pin Not in Bracket                                                                                ,ER01LO00            
481,2023-09-01 오전 7:44,2023-09-01 오전 7:44,MSAI01,Lift Securing Pin Not in Bracket                                                                                ,EL01LO00            
482,2023-09-01 오전 7:44,2023-09-01 오전 7:44,MSAI01,Maintenance Level Safety Barrier Tripped                                                                        ,ML01                
483,2023-09-01 오전 7:44,2023-09-01 오전 7:43,MSAI01,Maintenance Level Rear Gate Open                                                                                OK ,ML01                
484,2023-09-01 오전 7:44,2023-09-01 오전 7:43,MSAI01,Maintenance Level Rear Gate Open                                                                                OK ,ML01                
491,2023-09-01 오전 7:43,2023-09-01 오전 7:43,MSAI01,Maintenance Level Rear Gate Open                                                                                ,ML01                
505,2023-09-01 오전 7:42,2023-09-01 오전 7:42,MSAI01,Bin Empty                                                                                                       ,LV04SH01            
844,2023-09-01 오전 5:38,2023-09-01 오전 5:37,MSAI01,Hall Sensor Error                                                                                               OK ,LR07RI12            
845,2023-09-01 오전 5:38,2023-09-01 오전 5:37,MSAI01,Hall Sensor Error                                                                                               OK ,LR07RI12            
853,2023-09-01 오전 5:37,2023-09-01 오전 5:37,MSAI01,Hall Sensor Error                                                                                               ,LR07RI12            
