,Time / Date,Active Time/Date,Area,Description,Device
6222,2023-09-02 오후 1:19,2023-09-02 오후 1:19,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA2_DB2
6223,2023-09-02 오후 1:19,2023-09-02 오후 1:19,RP01,[X Axis] Drive Failure Digital Alarm,P01DA2_DB2
6224,2023-09-02 오후 1:19,2023-09-02 오후 1:19,RP01,Frequency Converter Failure Digital Alarm,P01NA1
6364,2023-09-02 오후 12:17,2023-09-02 오전 11:55,RP01,[Z Axis] Unit Failure  OK ,P01GA1_GB1
6365,2023-09-02 오후 12:17,2023-09-02 오전 11:55,RP01,[Z Axis] Unit Failure  OK ,P01GA1_GB1
6368,2023-09-02 오후 12:17,2023-09-02 오전 11:55,RP01,[Z Axis] Unit Failure  OK ,P01GA2_GB2
6369,2023-09-02 오후 12:17,2023-09-02 오전 11:55,RP01,[X Axis] Drive Failure  OK ,P01GA2_GB2
6370,2023-09-02 오후 12:17,2023-09-02 오전 11:55,RP01,[X Axis] Drive Failure  OK ,P01GA2_GB2
6371,2023-09-02 오후 12:17,2023-09-02 오전 11:55,RP01,[X Axis] Drive Failure  OK ,P01DA2_DB2
6372,2023-09-02 오후 12:17,2023-09-02 오전 11:55,RP01,[X Axis] Drive Failure  OK ,P01DA2_DB2
6373,2023-09-02 오후 12:16,2023-09-02 오전 11:55,RP01,[X Axis] Drive Failure  OK ,P01DA1_DB1
6374,2023-09-02 오후 12:16,2023-09-02 오전 11:55,RP01,[Z Axis] Unit Failure  OK ,P01DA1_DB1
6375,2023-09-02 오후 12:16,2023-09-02 오전 11:55,RP01,[X Axis] Drive Failure  OK ,P01DA1_DB1
6376,2023-09-02 오후 12:16,2023-09-02 오전 11:55,RP01,Frequency Converter Failure  OK ,P01NA1
6460,2023-09-02 오전 11:55,2023-09-02 오전 11:55,RP01,Frequency Converter Failure Digital Alarm,P01NA1
6461,2023-09-02 오전 11:55,2023-09-02 오전 11:55,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA1_GB1
6462,2023-09-02 오전 11:55,2023-09-02 오전 11:55,RP01,[X Axis] Drive Failure Digital Alarm,P01GA2_GB2
6463,2023-09-02 오전 11:55,2023-09-02 오전 11:55,RP01,[Z Axis] Unit Failure Digital Alarm,P01GA2_GB2
6464,2023-09-02 오전 11:55,2023-09-02 오전 11:55,RP01,[X Axis] Drive Failure Digital Alarm,P01DA1_DB1
6465,2023-09-02 오전 11:55,2023-09-02 오전 11:55,RP01,[Z Axis] Unit Failure Digital Alarm,P01DA1_DB1
6466,2023-09-02 오전 11:55,2023-09-02 오전 11:55,RP01,[X Axis] Drive Failure Digital Alarm,P01DA2_DB2
6716,2023-09-02 오전 11:17,2023-09-02 오전 11:03,RP01,Frequency Converter Not Ready  OK ,P01NA1
6717,2023-09-02 오전 11:17,2023-09-02 오전 11:03,RP01,Frequency Converter Not Ready  OK ,P01NA1
6756,2023-09-02 오전 11:03,2023-09-02 오전 11:03,RP01,Frequency Converter Not Ready Digital Alarm,P01NA1
6763,2023-09-02 오전 11:02,2023-09-02 오전 11:01,RP01,Frequency Converter Not Ready  OK ,P01NA1
6764,2023-09-02 오전 11:02,2023-09-02 오전 11:01,RP01,Frequency Converter Not Ready  OK ,P01NA1
6777,2023-09-02 오전 11:01,2023-09-02 오전 11:01,RP01,Frequency Converter Not Ready Digital Alarm,P01NA1
6787,2023-09-02 오전 11:00,2023-09-02 오전 10:58,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
6788,2023-09-02 오전 11:00,2023-09-02 오전 10:58,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
6791,2023-09-02 오전 11:00,2023-09-02 오전 10:59,RP01,Security Door Open 01  OK ,P01RP1_O_SIK
6792,2023-09-02 오전 11:00,2023-09-02 오전 10:59,RP01,Emergency Circuit Activated  OK ,P01RP1_LI_SIK
6793,2023-09-02 오전 11:00,2023-09-02 오전 10:45,RP01,The Database Is Very Close To Being Full  OK ,P01MFC
6794,2023-09-02 오전 11:00,2023-09-02 오전 10:45,RP01,The Database Is Very Close To Being Full  OK ,P01MFC
6798,2023-09-02 오전 10:59,2023-09-02 오전 10:59,RP01,Security Door Open 01 Digital Alarm,P01RP1_O_SIK
6799,2023-09-02 오전 10:59,2023-09-02 오전 10:59,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_LI_SIK
6800,2023-09-02 오전 10:58,2023-09-02 오전 10:58,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_O_SIK
6801,2023-09-02 오전 10:58,2023-09-02 오전 10:57,RP01,Frequency Converter Failure  OK ,P01NA1
6802,2023-09-02 오전 10:58,2023-09-02 오전 10:57,RP01,Frequency Converter Failure  OK ,P01NA1
6805,2023-09-02 오전 10:57,2023-09-02 오전 10:57,RP01,Frequency Converter Failure Digital Alarm,P01NA1
6812,2023-09-02 오전 10:55,2023-09-02 오전 10:54,RP01,Frequency Converter Failure  OK ,P01NA1
6813,2023-09-02 오전 10:55,2023-09-02 오전 10:54,RP01,Frequency Converter Failure  OK ,P01NA1
6816,2023-09-02 오전 10:54,2023-09-02 오전 10:54,RP01,Frequency Converter Failure Digital Alarm,P01NA1
6826,2023-09-02 오전 10:45,2023-09-02 오전 10:45,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
6841,2023-09-02 오전 10:41,2023-09-02 오전 10:36,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
6842,2023-09-02 오전 10:41,2023-09-02 오전 10:36,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
6843,2023-09-02 오전 10:41,2023-09-02 오전 10:38,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
6844,2023-09-02 오전 10:41,2023-09-02 오전 10:38,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
6845,2023-09-02 오전 10:41,2023-09-02 오전 10:38,RP01,Security Door Open 01  OK ,P01RP1_O_SIK
6846,2023-09-02 오전 10:41,2023-09-02 오전 10:38,RP01,Emergency Circuit Activated  OK ,P01RP1_LI_SIK
6847,2023-09-02 오전 10:41,2023-09-02 오전 10:38,RP01,Emergency Circuit Activated  OK ,P01RP1_LI_SIK
6853,2023-09-02 오전 10:38,2023-09-02 오전 10:38,RP01,Security Door Open 01 Digital Alarm,P01RP1_O_SIK
6854,2023-09-02 오전 10:38,2023-09-02 오전 10:38,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_LI_SIK
6855,2023-09-02 오전 10:38,2023-09-02 오전 10:38,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_O_SIK
6856,2023-09-02 오전 10:38,2023-09-02 오전 10:27,RP01,The Database Is Very Close To Being Full  OK ,P01MFC
6857,2023-09-02 오전 10:38,2023-09-02 오전 10:27,RP01,The Database Is Very Close To Being Full  OK ,P01MFC
6868,2023-09-02 오전 10:36,2023-09-02 오전 10:36,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
6876,2023-09-02 오전 10:27,2023-09-02 오전 10:27,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
6904,2023-09-02 오전 10:18,2023-09-02 오전 8:03,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
6905,2023-09-02 오전 10:18,2023-09-02 오전 8:03,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
6906,2023-09-02 오전 10:18,2023-09-02 오전 10:17,RP01,Emergency Circuit Activated  OK ,P01RP1_LI_SIK
6907,2023-09-02 오전 10:18,2023-09-02 오전 10:17,RP01,Emergency Circuit Activated  OK ,P01RP1_LI_SIK
6908,2023-09-02 오전 10:18,2023-09-02 오전 10:17,RP01,Security Door Open 01  OK ,P01RP1_O_SIK
6909,2023-09-02 오전 10:18,2023-09-02 오전 8:03,RP01,[Z Axis] Start Sensor Failure  OK ,P01DA2_DB2
6910,2023-09-02 오전 10:18,2023-09-02 오전 7:57,RP01,The Database Is Very Close To Being Full  OK ,P01MFC
6911,2023-09-02 오전 10:18,2023-09-02 오전 7:57,RP01,The Database Is Very Close To Being Full  OK ,P01MFC
6912,2023-09-02 오전 10:17,2023-09-02 오전 10:17,RP01,Security Door Open 01 Digital Alarm,P01RP1_O_SIK
6913,2023-09-02 오전 10:17,2023-09-02 오전 10:17,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_LI_SIK
7029,2023-09-02 오전 8:03,2023-09-02 오전 8:03,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_O_SIK
7030,2023-09-02 오전 8:03,2023-09-02 오전 8:03,RP01,[Z Axis] Start Sensor Failure Digital Alarm,P01DA2_DB2
7071,2023-09-02 오전 7:57,2023-09-02 오전 7:57,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
7451,2023-09-02 오전 6:54,2023-09-02 오전 6:49,RP01,Emergency Circuit Activated  OK ,P01RP1_U_SIK
7452,2023-09-02 오전 6:54,2023-09-02 오전 6:49,RP01,Security Door Open 01  OK ,P01RP1_U_SIK
7453,2023-09-02 오전 6:54,2023-09-02 오전 6:49,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
7454,2023-09-02 오전 6:54,2023-09-02 오전 6:49,RP01,Emergency Circuit Activated  OK ,P01RP1_LI_SIK
7455,2023-09-02 오전 6:54,2023-09-02 오전 6:41,RP01,The Database Is Very Close To Being Full  OK ,P01MFC
7456,2023-09-02 오전 6:54,2023-09-02 오전 6:41,RP01,The Database Is Very Close To Being Full  OK ,P01MFC
7485,2023-09-02 오전 6:49,2023-09-02 오전 6:49,RP01,Security Door Open 01 Digital Alarm,P01RP1_U_SIK
7486,2023-09-02 오전 6:49,2023-09-02 오전 6:49,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_U_SIK
7487,2023-09-02 오전 6:49,2023-09-02 오전 6:49,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_O_SIK
7488,2023-09-02 오전 6:49,2023-09-02 오전 6:49,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_LI_SIK
7549,2023-09-02 오전 6:41,2023-09-02 오전 6:41,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
7576,2023-09-02 오전 6:36,2023-09-02 오전 6:32,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
7577,2023-09-02 오전 6:36,2023-09-02 오전 6:32,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
7580,2023-09-02 오전 6:36,2023-09-02 오전 6:35,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
7581,2023-09-02 오전 6:36,2023-09-02 오전 6:35,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
7582,2023-09-02 오전 6:36,2023-09-02 오전 6:35,RP01,Security Door Open 01  OK ,P01RP1_O_SIK
7583,2023-09-02 오전 6:36,2023-09-02 오전 6:35,RP01,Emergency Circuit Activated  OK ,P01RP1_LI_SIK
7584,2023-09-02 오전 6:36,2023-09-02 오전 6:15,RP01,The Database Is Very Close To Being Full  OK ,P01MFC
7585,2023-09-02 오전 6:36,2023-09-02 오전 6:15,RP01,The Database Is Very Close To Being Full  OK ,P01MFC
7592,2023-09-02 오전 6:35,2023-09-02 오전 6:35,RP01,Security Door Open 01 Digital Alarm,P01RP1_O_SIK
7593,2023-09-02 오전 6:35,2023-09-02 오전 6:35,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_LI_SIK
7594,2023-09-02 오전 6:35,2023-09-02 오전 6:35,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_O_SIK
7609,2023-09-02 오전 6:32,2023-09-02 오전 6:32,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
7655,2023-09-02 오전 6:25,2023-09-02 오전 6:25,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
7656,2023-09-02 오전 6:25,2023-09-02 오전 6:25,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
7660,2023-09-02 오전 6:25,2023-09-02 오전 6:25,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
7661,2023-09-02 오전 6:25,2023-09-02 오전 6:17,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
7662,2023-09-02 오전 6:25,2023-09-02 오전 6:17,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
7704,2023-09-02 오전 6:17,2023-09-02 오전 6:17,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
7721,2023-09-02 오전 6:15,2023-09-02 오전 6:15,RP01,The Database Is Very Close To Being Full Digital Alarm,P01MFC
7724,2023-09-02 오전 6:13,2023-09-02 오전 5:47,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
7725,2023-09-02 오전 6:13,2023-09-02 오전 5:47,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
7728,2023-09-02 오전 6:13,2023-09-02 오전 5:47,RP01,Frequency Converter Failure  OK ,P01NA1
7729,2023-09-02 오전 6:13,2023-09-02 오전 5:47,RP01,Frequency Converter Failure  OK ,P01NA1
7974,2023-09-02 오전 5:47,2023-09-02 오전 5:47,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
7981,2023-09-02 오전 5:47,2023-09-02 오전 5:47,RP01,Frequency Converter Failure Digital Alarm,P01NA1
7991,2023-09-02 오전 5:46,2023-09-02 오전 5:46,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
7992,2023-09-02 오전 5:46,2023-09-02 오전 5:29,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
7993,2023-09-02 오전 5:46,2023-09-02 오전 5:46,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
7994,2023-09-02 오전 5:46,2023-09-02 오전 5:46,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
7997,2023-09-02 오전 5:46,2023-09-02 오전 5:43,RP01,Frequency Converter Failure  OK ,P01NA1
7998,2023-09-02 오전 5:46,2023-09-02 오전 5:43,RP01,Frequency Converter Failure  OK ,P01NA1
7999,2023-09-02 오전 5:46,2023-09-02 오전 5:44,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
8000,2023-09-02 오전 5:46,2023-09-02 오전 5:44,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
8001,2023-09-02 오전 5:45,2023-09-02 오전 5:44,RP01,Security Door Open 01  OK ,P01RP1_O_SIK
8002,2023-09-02 오전 5:45,2023-09-02 오전 5:44,RP01,Emergency Circuit Activated  OK ,P01RP1_LI_SIK
8003,2023-09-02 오전 5:45,2023-09-02 오전 5:44,RP01,Emergency Circuit Activated  OK ,P01RP1_LI_SIK
8010,2023-09-02 오전 5:44,2023-09-02 오전 5:44,RP01,Security Door Open 01 Digital Alarm,P01RP1_O_SIK
8011,2023-09-02 오전 5:44,2023-09-02 오전 5:44,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_LI_SIK
8012,2023-09-02 오전 5:44,2023-09-02 오전 5:44,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_O_SIK
8013,2023-09-02 오전 5:44,2023-09-02 오전 5:44,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
8014,2023-09-02 오전 5:44,2023-09-02 오전 5:44,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
8017,2023-09-02 오전 5:44,2023-09-02 오전 5:44,RP01,Emergency Circuit Activated  OK ,P01RP1_LI_SIK
8018,2023-09-02 오전 5:44,2023-09-02 오전 5:44,RP01,Emergency Circuit Activated  OK ,P01RP1_LI_SIK
8019,2023-09-02 오전 5:44,2023-09-02 오전 5:44,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_LI_SIK
8020,2023-09-02 오전 5:44,2023-09-02 오전 5:44,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_O_SIK
8023,2023-09-02 오전 5:43,2023-09-02 오전 5:43,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8024,2023-09-02 오전 5:43,2023-09-02 오전 5:43,RP01,Frequency Converter Failure  OK ,P01NA1
8025,2023-09-02 오전 5:43,2023-09-02 오전 5:43,RP01,Frequency Converter Failure  OK ,P01NA1
8027,2023-09-02 오전 5:43,2023-09-02 오전 5:43,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8028,2023-09-02 오전 5:43,2023-09-02 오전 5:43,RP01,Frequency Converter Failure  OK ,P01NA1
8029,2023-09-02 오전 5:43,2023-09-02 오전 5:43,RP01,Frequency Converter Failure  OK ,P01NA1
8030,2023-09-02 오전 5:43,2023-09-02 오전 5:43,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8031,2023-09-02 오전 5:43,2023-09-02 오전 5:37,RP01,Frequency Converter Failure  OK ,P01NA1
8034,2023-09-02 오전 5:43,2023-09-02 오전 5:40,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
8035,2023-09-02 오전 5:43,2023-09-02 오전 5:40,RP01,Emergency Circuit Activated  OK ,P01RP1_O_SIK
8036,2023-09-02 오전 5:43,2023-09-02 오전 5:41,RP01,Security Door Open 01  OK ,P01RP1_O_SIK
8037,2023-09-02 오전 5:43,2023-09-02 오전 5:41,RP01,Emergency Circuit Activated  OK ,P01RP1_LI_SIK
8038,2023-09-02 오전 5:43,2023-09-02 오전 4:39,RP01,The Database Is Very Close To Being Full  OK ,P01MFC
8039,2023-09-02 오전 5:43,2023-09-02 오전 4:39,RP01,The Database Is Very Close To Being Full  OK ,P01MFC
8055,2023-09-02 오전 5:41,2023-09-02 오전 5:41,RP01,Security Door Open 01 Digital Alarm,P01RP1_O_SIK
8056,2023-09-02 오전 5:41,2023-09-02 오전 5:41,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_LI_SIK
8057,2023-09-02 오전 5:40,2023-09-02 오전 5:40,RP01,Emergency Circuit Activated Digital Alarm,P01RP1_O_SIK
8075,2023-09-02 오전 5:37,2023-09-02 오전 5:37,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8076,2023-09-02 오전 5:37,2023-09-02 오전 5:34,RP01,Frequency Converter Failure  OK ,P01NA1
8077,2023-09-02 오전 5:37,2023-09-02 오전 5:34,RP01,Frequency Converter Failure  OK ,P01NA1
8088,2023-09-02 오전 5:34,2023-09-02 오전 5:34,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8089,2023-09-02 오전 5:34,2023-09-02 오전 5:32,RP01,Frequency Converter Failure  OK ,P01NA1
8090,2023-09-02 오전 5:34,2023-09-02 오전 5:32,RP01,Frequency Converter Failure  OK ,P01NA1
8091,2023-09-02 오전 5:32,2023-09-02 오전 5:32,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8092,2023-09-02 오전 5:32,2023-09-02 오전 5:30,RP01,Frequency Converter Failure  OK ,P01NA1
8093,2023-09-02 오전 5:32,2023-09-02 오전 5:30,RP01,Frequency Converter Failure  OK ,P01NA1
8098,2023-09-02 오전 5:30,2023-09-02 오전 5:30,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8099,2023-09-02 오전 5:30,2023-09-02 오전 5:29,RP01,Frequency Converter Failure  OK ,P01NA1
8100,2023-09-02 오전 5:30,2023-09-02 오전 5:29,RP01,Frequency Converter Failure  OK ,P01NA1
8103,2023-09-02 오전 5:29,2023-09-02 오전 5:29,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
8104,2023-09-02 오전 5:29,2023-09-02 오전 5:29,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8105,2023-09-02 오전 5:29,2023-09-02 오전 5:29,RP01,Frequency Converter Failure  OK ,P01NA1
8106,2023-09-02 오전 5:29,2023-09-02 오전 5:29,RP01,Frequency Converter Failure  OK ,P01NA1
8107,2023-09-02 오전 5:29,2023-09-02 오전 5:27,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
8108,2023-09-02 오전 5:29,2023-09-02 오전 5:27,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
8111,2023-09-02 오전 5:29,2023-09-02 오전 5:29,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8112,2023-09-02 오전 5:29,2023-09-02 오전 5:28,RP01,Frequency Converter Failure  OK ,P01NA1
8113,2023-09-02 오전 5:29,2023-09-02 오전 5:28,RP01,Frequency Converter Failure  OK ,P01NA1
8116,2023-09-02 오전 5:28,2023-09-02 오전 5:28,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8117,2023-09-02 오전 5:28,2023-09-02 오전 5:28,RP01,Frequency Converter Failure  OK ,P01NA1
8118,2023-09-02 오전 5:28,2023-09-02 오전 5:28,RP01,Frequency Converter Failure  OK ,P01NA1
8119,2023-09-02 오전 5:28,2023-09-02 오전 5:28,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8120,2023-09-02 오전 5:27,2023-09-02 오전 5:26,RP01,Frequency Converter Failure  OK ,P01NA1
8121,2023-09-02 오전 5:27,2023-09-02 오전 5:26,RP01,Frequency Converter Failure  OK ,P01NA1
8122,2023-09-02 오전 5:27,2023-09-02 오전 5:27,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
8123,2023-09-02 오전 5:27,2023-09-02 오전 5:26,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
8124,2023-09-02 오전 5:27,2023-09-02 오전 5:26,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
8129,2023-09-02 오전 5:26,2023-09-02 오전 5:26,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8130,2023-09-02 오전 5:26,2023-09-02 오전 5:26,RP01,Frequency Converter Failure  OK ,P01NA1
8131,2023-09-02 오전 5:26,2023-09-02 오전 5:26,RP01,Frequency Converter Failure  OK ,P01NA1
8134,2023-09-02 오전 5:26,2023-09-02 오전 5:26,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
8135,2023-09-02 오전 5:26,2023-09-02 오전 5:26,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
8136,2023-09-02 오전 5:26,2023-09-02 오전 5:26,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
8137,2023-09-02 오전 5:26,2023-09-02 오전 5:26,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8138,2023-09-02 오전 5:26,2023-09-02 오전 5:26,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
8139,2023-09-02 오전 5:26,2023-09-02 오전 5:26,RP01,Frequency Converter Failure  OK ,P01NA1
8140,2023-09-02 오전 5:26,2023-09-02 오전 5:26,RP01,Frequency Converter Failure  OK ,P01NA1
8141,2023-09-02 오전 5:26,2023-09-02 오전 5:26,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8142,2023-09-02 오전 5:26,2023-09-02 오전 5:25,RP01,Frequency Converter Failure  OK ,P01NA1
8143,2023-09-02 오전 5:26,2023-09-02 오전 5:25,RP01,Frequency Converter Failure  OK ,P01NA1
8144,2023-09-02 오전 5:26,2023-09-02 오전 5:25,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
8145,2023-09-02 오전 5:26,2023-09-02 오전 5:25,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
8146,2023-09-02 오전 5:25,2023-09-02 오전 5:25,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8147,2023-09-02 오전 5:25,2023-09-02 오전 5:25,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
8148,2023-09-02 오전 5:25,2023-09-02 오전 5:25,RP01,Frequency Converter Failure  OK ,P01NA1
8149,2023-09-02 오전 5:25,2023-09-02 오전 5:25,RP01,Frequency Converter Failure  OK ,P01NA1
8150,2023-09-02 오전 5:25,2023-09-02 오전 5:25,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
8151,2023-09-02 오전 5:25,2023-09-02 오전 5:25,RP01,[Topography Checker] Range Check Does Not Return Any Results  OK ,RP1_LOAD_APP
8154,2023-09-02 오전 5:25,2023-09-02 오전 5:25,RP01,[Topography Checker] Range Check Does Not Return Any Results Digital Alarm,RP1_LOAD_APP
8155,2023-09-02 오전 5:25,2023-09-02 오전 5:25,RP01,Frequency Converter Failure Digital Alarm,P01NA1
8372,2023-09-02 오전 4:58,2023-09-02 오전 4:57,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
8373,2023-09-02 오전 4:58,2023-09-02 오전 4:57,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
8375,2023-09-02 오전 4:57,2023-09-02 오전 4:57,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
8392,2023-09-02 오전 4:55,2023-09-02 오전 4:55,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
8393,2023-09-02 오전 4:55,2023-09-02 오전 4:55,RP01,The Target Space Is Occupied Or Not Accessible  OK ,RP1_LOAD_APP
8394,2023-09-02 오전 4:55,2023-09-02 오전 4:55,RP01,The Target Space Is Occupied Or Not Accessible Digital Alarm,RP1_LOAD_APP
8396,2023-09-02 오전 4:55,2023-09-02 오전 4:55,RP01,Run Time Error  OK ,P01PA1_PB1
