,Time / Date,Active Time/Date,Area,Description,Device
1612,2023-09-05 오전 3:47,2023-09-05 오전 3:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1613,2023-09-05 오전 3:47,2023-09-05 오전 3:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1614,2023-09-05 오전 3:47,2023-09-05 오전 3:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1794,2023-09-05 오전 3:17,2023-09-05 오전 3:17,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
1795,2023-09-05 오전 3:17,2023-09-05 오전 3:17,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
1796,2023-09-05 오전 3:17,2023-09-05 오전 3:17,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
1823,2023-09-05 오전 3:08,2023-09-05 오전 3:08,MSAI02,Maintenance Level Rear Gate Open                                                                                ,ML03                
1826,2023-09-05 오전 3:06,2023-09-05 오전 3:06,MSAI02,Front Finger 2 Not Open                                                                                         ,LV10SH01            
1829,2023-09-05 오전 3:06,2023-09-05 오전 3:06,MSAI02,Front Finger 2 Not Open                                                                                         ,LV10SH01            
1848,2023-09-05 오전 3:02,2023-09-05 오전 3:02,MSAI02,"Drop Location Deep, Front Bin Occupied                                                                          ",LV10SH01            
1931,2023-09-05 오전 2:48,2023-09-05 오전 2:48,MSAI02,Maintenance Level Rear Gate Open                                                                                ,ML03                
1957,2023-09-05 오전 2:47,2023-09-05 오전 2:47,MSAI02,Z: Over Current                                                                                                 ,LV10SH01            
2006,2023-09-05 오전 2:41,2023-09-05 오전 2:41,MSAI02,Z: Max Current Duration Exceeded                                                                                ,LV10SH01            
2027,2023-09-05 오전 2:38,2023-09-05 오전 2:38,MSAI02,Bin Empty                                                                                                       ,LV10SH01            
2040,2023-09-05 오전 2:37,2023-09-05 오전 2:37,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
2041,2023-09-05 오전 2:37,2023-09-05 오전 2:37,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
2042,2023-09-05 오전 2:37,2023-09-05 오전 2:37,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
2052,2023-09-05 오전 2:35,2023-09-05 오전 2:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
2053,2023-09-05 오전 2:35,2023-09-05 오전 2:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
2054,2023-09-05 오전 2:35,2023-09-05 오전 2:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
2152,2023-09-05 오전 2:17,2023-09-05 오전 2:17,MSAI02,Maintenance Level Rear Gate Open                                                                                ,ML01                
2155,2023-09-05 오전 2:15,2023-09-05 오전 2:15,MSAI02,Front Finger 1 Not Closed                                                                                       ,LV01SH01            
2222,2023-09-05 오전 1:59,2023-09-05 오전 1:59,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
2223,2023-09-05 오전 1:59,2023-09-05 오전 1:59,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
2224,2023-09-05 오전 1:59,2023-09-05 오전 1:59,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
2225,2023-09-05 오전 1:59,2023-09-05 오전 1:59,MSAI02,"Pick Location Deep, Front Bin Occupied                                                                          ",LV15SH01            
2238,2023-09-05 오전 1:57,2023-09-05 오전 1:57,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
2239,2023-09-05 오전 1:57,2023-09-05 오전 1:57,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
2240,2023-09-05 오전 1:57,2023-09-05 오전 1:57,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
2248,2023-09-05 오전 1:52,2023-09-05 오전 1:52,MSAI02,Maintenance Level Safety Barrier Tripped                                                                        ,ML04                
2251,2023-09-05 오전 1:52,2023-09-05 오전 1:52,MSAI02,Maintenance Level Rear Gate Open                                                                                ,ML04                
2255,2023-09-05 오전 1:50,2023-09-05 오전 1:50,MSAI02,Gap between loads too small                                                                                     ,LV14SH01            
2282,2023-09-05 오전 1:44,2023-09-05 오전 1:44,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
2283,2023-09-05 오전 1:44,2023-09-05 오전 1:44,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
2284,2023-09-05 오전 1:44,2023-09-05 오전 1:44,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
2316,2023-09-05 오전 1:35,2023-09-05 오전 1:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
2319,2023-09-05 오전 1:35,2023-09-05 오전 1:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
2320,2023-09-05 오전 1:35,2023-09-05 오전 1:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
2383,2023-09-05 오전 1:22,2023-09-05 오전 1:22,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
2384,2023-09-05 오전 1:22,2023-09-05 오전 1:22,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
2385,2023-09-05 오전 1:22,2023-09-05 오전 1:22,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
2461,2023-09-05 오전 1:07,2023-09-05 오전 1:07,MSAI02,Maintenance Level Rear Gate Open                                                                                ,ML01                
2466,2023-09-05 오전 1:06,2023-09-05 오전 1:06,MSAI02,Front Finger 1 Not Closed                                                                                       ,LV01SH01            
2630,2023-09-05 오전 12:47,2023-09-05 오전 12:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
2632,2023-09-05 오전 12:47,2023-09-05 오전 12:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
2633,2023-09-05 오전 12:47,2023-09-05 오전 12:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
2705,2023-09-05 오전 12:30,2023-09-05 오전 12:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
2706,2023-09-05 오전 12:30,2023-09-05 오전 12:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
2707,2023-09-05 오전 12:30,2023-09-05 오전 12:30,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
3043,2023-09-05 오전 12:07,2023-09-05 오전 12:07,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
3044,2023-09-05 오전 12:07,2023-09-05 오전 12:07,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
3045,2023-09-05 오전 12:07,2023-09-05 오전 12:07,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
3051,2023-09-05 오전 12:06,2023-09-05 오전 12:06,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
3054,2023-09-05 오전 12:06,2023-09-05 오전 12:06,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
3055,2023-09-05 오전 12:06,2023-09-05 오전 12:06,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
3388,2023-09-04 오후 11:25,2023-09-04 오후 11:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
3389,2023-09-04 오후 11:25,2023-09-04 오후 11:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
3390,2023-09-04 오후 11:25,2023-09-04 오후 11:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
3609,2023-09-04 오후 10:55,2023-09-04 오후 10:55,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
3610,2023-09-04 오후 10:55,2023-09-04 오후 10:55,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
3611,2023-09-04 오후 10:55,2023-09-04 오후 10:55,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
3620,2023-09-04 오후 10:54,2023-09-04 오후 10:54,MSAI02,Motor Stalled                                                                                                   ,ER01LO04            
3631,2023-09-04 오후 10:51,2023-09-04 오후 10:51,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
3632,2023-09-04 오후 10:51,2023-09-04 오후 10:51,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
3633,2023-09-04 오후 10:51,2023-09-04 오후 10:51,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
3953,2023-09-04 오후 10:08,2023-09-04 오후 10:08,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
3954,2023-09-04 오후 10:08,2023-09-04 오후 10:08,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
3955,2023-09-04 오후 10:08,2023-09-04 오후 10:08,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
4021,2023-09-04 오후 9:58,2023-09-04 오후 9:58,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
4039,2023-09-04 오후 9:58,2023-09-04 오후 9:58,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
4040,2023-09-04 오후 9:58,2023-09-04 오후 9:58,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
4071,2023-09-04 오후 9:57,2023-09-04 오후 9:57,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
4072,2023-09-04 오후 9:57,2023-09-04 오후 9:57,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
4073,2023-09-04 오후 9:57,2023-09-04 오후 9:57,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
4352,2023-09-04 오후 9:35,2023-09-04 오후 9:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
4354,2023-09-04 오후 9:35,2023-09-04 오후 9:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
4355,2023-09-04 오후 9:35,2023-09-04 오후 9:35,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
4388,2023-09-04 오후 9:32,2023-09-04 오후 9:32,MSAI02,"Sensor Blocked, No Logical Load Presence                                                                        ",EL01LO04            
4398,2023-09-04 오후 9:31,2023-09-04 오후 9:31,MSAI02,Conveyor Gap Sensor Blocked                                                                                     ,EL01LO04            
4606,2023-09-04 오후 9:10,2023-09-04 오후 9:10,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
4609,2023-09-04 오후 9:10,2023-09-04 오후 9:10,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
4610,2023-09-04 오후 9:10,2023-09-04 오후 9:10,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
4664,2023-09-04 오후 9:02,2023-09-04 오후 9:02,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
4665,2023-09-04 오후 9:02,2023-09-04 오후 9:02,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
4666,2023-09-04 오후 9:02,2023-09-04 오후 9:02,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
4749,2023-09-04 오후 8:51,2023-09-04 오후 8:51,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
4750,2023-09-04 오후 8:51,2023-09-04 오후 8:51,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
4751,2023-09-04 오후 8:51,2023-09-04 오후 8:51,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
4772,2023-09-04 오후 8:50,2023-09-04 오후 8:50,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
4773,2023-09-04 오후 8:50,2023-09-04 오후 8:50,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
4774,2023-09-04 오후 8:50,2023-09-04 오후 8:50,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
4845,2023-09-04 오후 8:41,2023-09-04 오후 8:41,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
4846,2023-09-04 오후 8:41,2023-09-04 오후 8:41,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
4847,2023-09-04 오후 8:41,2023-09-04 오후 8:41,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
4863,2023-09-04 오후 8:37,2023-09-04 오후 8:37,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
4866,2023-09-04 오후 8:37,2023-09-04 오후 8:37,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
4867,2023-09-04 오후 8:37,2023-09-04 오후 8:37,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
4919,2023-09-04 오후 8:30,2023-09-04 오후 8:30,MSAI02,"Sensor Blocked, No Logical Load Presence                                                                        ",LR01RO12            
5119,2023-09-04 오후 8:13,2023-09-04 오후 8:13,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
5120,2023-09-04 오후 8:13,2023-09-04 오후 8:13,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
5121,2023-09-04 오후 8:13,2023-09-04 오후 8:13,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
5151,2023-09-04 오후 8:11,2023-09-04 오후 8:11,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
5152,2023-09-04 오후 8:11,2023-09-04 오후 8:11,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
5153,2023-09-04 오후 8:11,2023-09-04 오후 8:11,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
5289,2023-09-04 오후 7:59,2023-09-04 오후 7:59,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
5290,2023-09-04 오후 7:59,2023-09-04 오후 7:59,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
5291,2023-09-04 오후 7:59,2023-09-04 오후 7:59,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
5310,2023-09-04 오후 7:56,2023-09-04 오후 7:56,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
5311,2023-09-04 오후 7:56,2023-09-04 오후 7:56,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
5312,2023-09-04 오후 7:56,2023-09-04 오후 7:56,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
5383,2023-09-04 오후 7:49,2023-09-04 오후 7:49,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
5386,2023-09-04 오후 7:49,2023-09-04 오후 7:49,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
5387,2023-09-04 오후 7:49,2023-09-04 오후 7:49,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
5394,2023-09-04 오후 7:48,2023-09-04 오후 7:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
5395,2023-09-04 오후 7:48,2023-09-04 오후 7:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
5396,2023-09-04 오후 7:48,2023-09-04 오후 7:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
5402,2023-09-04 오후 7:47,2023-09-04 오후 7:47,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
5403,2023-09-04 오후 7:46,2023-09-04 오후 7:46,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
5404,2023-09-04 오후 7:46,2023-09-04 오후 7:46,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
5454,2023-09-04 오후 7:39,2023-09-04 오후 7:39,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
5456,2023-09-04 오후 7:39,2023-09-04 오후 7:39,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
5457,2023-09-04 오후 7:39,2023-09-04 오후 7:39,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
5597,2023-09-04 오후 7:19,2023-09-04 오후 7:19,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
5598,2023-09-04 오후 7:19,2023-09-04 오후 7:19,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
5599,2023-09-04 오후 7:19,2023-09-04 오후 7:19,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
5762,2023-09-04 오후 6:58,2023-09-04 오후 6:58,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
5765,2023-09-04 오후 6:58,2023-09-04 오후 6:58,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
5766,2023-09-04 오후 6:58,2023-09-04 오후 6:58,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
5776,2023-09-04 오후 6:57,2023-09-04 오후 6:57,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
5777,2023-09-04 오후 6:57,2023-09-04 오후 6:57,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
5778,2023-09-04 오후 6:57,2023-09-04 오후 6:57,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
5960,2023-09-04 오후 6:21,2023-09-04 오후 6:21,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
5961,2023-09-04 오후 6:21,2023-09-04 오후 6:21,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
5962,2023-09-04 오후 6:21,2023-09-04 오후 6:21,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
6045,2023-09-04 오후 6:07,2023-09-04 오후 6:07,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
6046,2023-09-04 오후 6:07,2023-09-04 오후 6:07,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
6047,2023-09-04 오후 6:07,2023-09-04 오후 6:07,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
