,Time / Date,Active Time/Date,Area,Description,Device
426,2023-09-01 오전 7:55,2023-09-01 오전 7:53,MSAI02,"Data Present, No Logical Load Presence                                                                          OK ",ER01LO04            
428,2023-09-01 오전 7:54,2023-09-01 오전 7:49,MSAI02,Gap between loads too small                                                                                     OK ,LV14SH01            
429,2023-09-01 오전 7:54,2023-09-01 오전 7:49,MSAI02,Gap between loads too small                                                                                     OK ,LV14SH01            
430,2023-09-01 오전 7:54,2023-09-01 오전 7:52,MSAI02,Maintenance Level Rear Gate Open                                                                                OK ,ML04                
431,2023-09-01 오전 7:54,2023-09-01 오전 7:52,MSAI02,Maintenance Level Rear Gate Open                                                                                OK ,ML04                
432,2023-09-01 오전 7:53,2023-09-01 오전 7:53,MSAI02,"Data Present, No Logical Load Presence                                                                          ",ER01LO04            
433,2023-09-01 오전 7:53,2023-09-01 오전 7:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO04            
434,2023-09-01 오전 7:53,2023-09-01 오전 7:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,PROFINET            
435,2023-09-01 오전 7:53,2023-09-01 오전 7:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
436,2023-09-01 오전 7:53,2023-09-01 오전 7:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO04            
437,2023-09-01 오전 7:53,2023-09-01 오전 7:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
438,2023-09-01 오전 7:53,2023-09-01 오전 7:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
439,2023-09-01 오전 7:53,2023-09-01 오전 7:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
440,2023-09-01 오전 7:53,2023-09-01 오전 7:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
441,2023-09-01 오전 7:52,2023-09-01 오전 7:52,MSAI02,Maintenance Level Rear Gate Open                                                                                ,ML04                
455,2023-09-01 오전 7:49,2023-09-01 오전 7:49,MSAI02,Gap between loads too small                                                                                     ,LV14SH01            
458,2023-09-01 오전 7:48,2023-09-01 오전 7:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO04            
459,2023-09-01 오전 7:48,2023-09-01 오전 7:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,PROFINET            
460,2023-09-01 오전 7:48,2023-09-01 오전 7:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
461,2023-09-01 오전 7:48,2023-09-01 오전 7:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
462,2023-09-01 오전 7:48,2023-09-01 오전 7:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
463,2023-09-01 오전 7:48,2023-09-01 오전 7:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
464,2023-09-01 오전 7:48,2023-09-01 오전 7:48,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
466,2023-09-01 오전 7:45,2023-09-01 오전 7:45,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
467,2023-09-01 오전 7:45,2023-09-01 오전 7:45,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO04            
468,2023-09-01 오전 7:45,2023-09-01 오전 7:45,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,PROFINET            
469,2023-09-01 오전 7:45,2023-09-01 오전 7:45,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
470,2023-09-01 오전 7:45,2023-09-01 오전 7:45,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
471,2023-09-01 오전 7:45,2023-09-01 오전 7:45,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
472,2023-09-01 오전 7:45,2023-09-01 오전 7:45,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
650,2023-09-01 오전 6:53,2023-09-01 오전 6:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO04            
651,2023-09-01 오전 6:53,2023-09-01 오전 6:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,PROFINET            
652,2023-09-01 오전 6:53,2023-09-01 오전 6:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
653,2023-09-01 오전 6:53,2023-09-01 오전 6:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO04            
654,2023-09-01 오전 6:53,2023-09-01 오전 6:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
655,2023-09-01 오전 6:53,2023-09-01 오전 6:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
656,2023-09-01 오전 6:53,2023-09-01 오전 6:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
657,2023-09-01 오전 6:53,2023-09-01 오전 6:53,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
685,2023-09-01 오전 6:34,2023-09-01 오전 6:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,PROFINET            
686,2023-09-01 오전 6:34,2023-09-01 오전 6:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
687,2023-09-01 오전 6:34,2023-09-01 오전 6:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO04            
688,2023-09-01 오전 6:34,2023-09-01 오전 6:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
689,2023-09-01 오전 6:33,2023-09-01 오전 6:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
690,2023-09-01 오전 6:33,2023-09-01 오전 6:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
691,2023-09-01 오전 6:33,2023-09-01 오전 6:33,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
707,2023-09-01 오전 6:28,2023-09-01 오전 6:28,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,PROFINET            
708,2023-09-01 오전 6:28,2023-09-01 오전 6:28,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
709,2023-09-01 오전 6:28,2023-09-01 오전 6:28,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO04            
710,2023-09-01 오전 6:28,2023-09-01 오전 6:28,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
711,2023-09-01 오전 6:28,2023-09-01 오전 6:28,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
712,2023-09-01 오전 6:28,2023-09-01 오전 6:28,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
713,2023-09-01 오전 6:28,2023-09-01 오전 6:28,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
714,2023-09-01 오전 6:27,2023-09-01 오전 6:27,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
715,2023-09-01 오전 6:27,2023-09-01 오전 6:27,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO04            
716,2023-09-01 오전 6:27,2023-09-01 오전 6:27,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,PROFINET            
717,2023-09-01 오전 6:27,2023-09-01 오전 6:27,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
718,2023-09-01 오전 6:27,2023-09-01 오전 6:27,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
719,2023-09-01 오전 6:27,2023-09-01 오전 6:27,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
720,2023-09-01 오전 6:27,2023-09-01 오전 6:27,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
721,2023-09-01 오전 6:25,2023-09-01 오전 6:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,PROFINET            
722,2023-09-01 오전 6:25,2023-09-01 오전 6:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
723,2023-09-01 오전 6:25,2023-09-01 오전 6:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO04            
724,2023-09-01 오전 6:25,2023-09-01 오전 6:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,PROFINET            
725,2023-09-01 오전 6:25,2023-09-01 오전 6:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         OK ,ER01LO01            
726,2023-09-01 오전 6:25,2023-09-01 오전 6:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,PROFINET            
727,2023-09-01 오전 6:25,2023-09-01 오전 6:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO04            
728,2023-09-01 오전 6:25,2023-09-01 오전 6:25,MSAI02,Profinet Fault - See Diagnostics Screen                                                                         ,ER01LO01            
956,2023-09-01 오전 5:18,2023-09-01 오전 5:18,MSAI02,Load Runtime Fault on Conveyor                                                                                  OK ,LL03RI11            
957,2023-09-01 오전 5:18,2023-09-01 오전 5:18,MSAI02,Load Runtime Fault on Conveyor                                                                                  OK ,LL03RI11            
960,2023-09-01 오전 5:18,2023-09-01 오전 5:14,MSAI02,"Shuttle Load Overhang, Both Sides                                                                               OK ",LV16SH01            
961,2023-09-01 오전 5:18,2023-09-01 오전 5:14,MSAI02,"Shuttle Load Overhang, Both Sides                                                                               OK ",LV16SH01            
962,2023-09-01 오전 5:18,2023-09-01 오전 5:17,MSAI02,Maintenance Level Safety Barrier Tripped                                                                        OK ,ML04                
963,2023-09-01 오전 5:18,2023-09-01 오전 5:17,MSAI02,Maintenance Level Safety Barrier Tripped                                                                        OK ,ML04                
968,2023-09-01 오전 5:18,2023-09-01 오전 5:18,MSAI02,Load Runtime Fault on Conveyor                                                                                  ,LL03RI11            
969,2023-09-01 오전 5:18,2023-09-01 오전 5:18,MSAI02,Load Runtime Fault on Conveyor                                                                                  OK ,LL03RI11            
970,2023-09-01 오전 5:18,2023-09-01 오전 5:18,MSAI02,Load Runtime Fault on Conveyor                                                                                  OK ,LL03RI11            
973,2023-09-01 오전 5:18,2023-09-01 오전 5:18,MSAI02,Load Runtime Fault on Conveyor                                                                                  ,LL03RI11            
976,2023-09-01 오전 5:17,2023-09-01 오전 5:16,MSAI02,Load Runtime Fault on Conveyor                                                                                  OK ,LL03RI11            
977,2023-09-01 오전 5:17,2023-09-01 오전 5:16,MSAI02,Load Runtime Fault on Conveyor                                                                                  OK ,LL03RI11            
978,2023-09-01 오전 5:17,2023-09-01 오전 5:17,MSAI02,Maintenance Level Safety Barrier Tripped                                                                        ,ML04                
980,2023-09-01 오전 5:17,2023-09-01 오전 5:17,MSAI02,Maintenance Level Rear Gate Open                                                                                OK ,ML04                
982,2023-09-01 오전 5:17,2023-09-01 오전 5:17,MSAI02,Maintenance Level Rear Gate Open                                                                                OK ,ML04                
983,2023-09-01 오전 5:17,2023-09-01 오전 5:17,MSAI02,Maintenance Level Rear Gate Open                                                                                ,ML04                
984,2023-09-01 오전 5:16,2023-09-01 오전 5:13,MSAI02,"Shuttle Load Overhang, Both Sides                                                                               OK ",LV10SH01            
985,2023-09-01 오전 5:16,2023-09-01 오전 5:13,MSAI02,"Shuttle Load Overhang, Both Sides                                                                               OK ",LV10SH01            
986,2023-09-01 오전 5:16,2023-09-01 오전 5:15,MSAI02,Maintenance Level Safety Barrier Tripped                                                                        OK ,ML03                
987,2023-09-01 오전 5:16,2023-09-01 오전 5:15,MSAI02,Maintenance Level Safety Barrier Tripped                                                                        OK ,ML03                
988,2023-09-01 오전 5:16,2023-09-01 오전 5:16,MSAI02,Load Runtime Fault on Conveyor                                                                                  ,LL03RI11            
991,2023-09-01 오전 5:15,2023-09-01 오전 5:15,MSAI02,Maintenance Level Safety Barrier Tripped                                                                        ,ML03                
992,2023-09-01 오전 5:15,2023-09-01 오전 5:15,MSAI02,Maintenance Level Rear Gate Open                                                                                OK ,ML03                
993,2023-09-01 오전 5:15,2023-09-01 오전 5:15,MSAI02,Maintenance Level Rear Gate Open                                                                                OK ,ML03                
996,2023-09-01 오전 5:15,2023-09-01 오전 5:15,MSAI02,Maintenance Level Rear Gate Open                                                                                ,ML03                
